,Healthy Predictions,Healthy Uncertainty,Tumoral Predictions,Tumoral Uncertainty
99,-0.8143530708551407,0.1511821468439429,0.8750290554761887,0.10935320754863775
100,-0.8149932128190994,0.15077927587790155,0.89274953186512,0.0957478052197292
101,-0.7821960639953613,0.17036538146552593,0.7681560999155045,0.1780923060781059
102,-0.8226635146141053,0.1458882563368731,0.6900264585018158,0.21388994506925768
103,-0.8330667889118195,0.1390665141239695,0.879848775267601,0.10571490792770347
104,-0.8259790688753128,0.14373764665518407,0.7204084396362305,0.20142011973712207
105,-0.7751846772432327,0.17427339341053785,0.6819623434543609,0.21688970556459716
106,-0.8092541551589966,0.15436186751689526,0.716654566526413,0.20306079880325215
107,-0.8256538516283035,0.14394956891965088,0.9018476557731628,0.08851846154961363
108,-0.844712746143341,0.1311731226463165,0.712935018953749,0.20465867770316667
109,-0.800046534538269,0.15997207711157532,0.7022864878177643,0.20908017684635344
110,-0.8256520718336106,0.143950728110477,0.7031716370989324,0.2087212858785396
111,-0.8162162113189697,0.15000730769907666,0.7468534791469574,0.1890633598330425
112,-0.8082764178514481,0.1549656501966794,0.6969335317611695,0.21121718406807244
113,-0.7542619293928147,0.18535087126144334,0.716488640174357,0.20313266867545773
114,-0.8642018839097727,0.11735698775657244,-0.8024335813522339,0.15853392887046172
115,-0.7772984063625336,0.1731055938287992,0.8787128102779388,0.10657660733138608
116,-0.7827362287044525,0.1700602249779835,0.7855957639217377,0.16843505962995897
117,-0.7884191262722016,0.16681440760037985,0.7340402381779859,0.1952251669135916
118,-0.8453349483013153,0.1307437734817279,0.7345517480373382,0.19498547749262907
119,-0.8229072558879852,0.14573090409489123,0.6979974538087859,0.21079700828523784
120,-0.8388992536067963,0.13514729590475638,0.7686090207099915,0.17784919399321944
121,-0.7984990811347962,0.1608982985616824,0.6965962094068527,0.2113499304468569
122,-0.8097420448064804,0.1540598656791003,0.662689380645752,0.22353216542510157
123,-0.828169339299202,0.14230488474392525,0.6885933974529326,0.21443253043716015
124,-0.777476806640625,0.1730066217765212,0.7792204475402832,0.1720359416754039
125,-0.822423387169838,0.14604315940592877,0.7779010176658631,0.17277102438027755
126,-0.8416745811700821,0.13325848058224898,0.916117200255394,0.07684647565161229
127,-0.7202096414566039,0.2015077138095539,0.7062281477451324,0.20746995107761185
128,-0.7982197874784469,0.16106495835630996,0.7686316967010498,0.17783701152751513
129,-0.8282618856430054,0.14224413443409847,-0.7887815153598785,0.16660523638645225
130,-0.807699362039566,0.15532110260044407,0.6864946128160955,0.21521975939057464
131,-0.7684791266918183,0.1779189585307986,0.76508269906044,0.1797311626588322
132,-0.7951300555467605,0.16289825031296604,0.7555251455307007,0.1847069000015143
133,-0.7242956268787384,0.19969147176307378,0.7124588736765872,0.204861226996076
134,-0.7857099729776382,0.16836981134111723,0.868033480644226,0.11455135712489609
135,-0.7562591576576233,0.1843312441166054,0.8048297280073166,0.15707883692298547
136,-0.7027016431093216,0.20891204388078116,0.8194608670473099,0.147944754425381
137,-0.7679813474416732,0.17818599742334518,0.7311479419469833,0.19657062893367405
138,-0.7805250030755997,0.17130572264943478,0.8906089162826538,0.09742467452049071
139,-0.6908487385511398,0.2135767589934387,0.8828157317638398,0.1034521155141158
140,-0.8460598534345627,0.130242577840849,0.7967300796508789,0.16195125983038297
141,-0.8021758013963699,0.15868978505046158,0.5137572888781141,0.24981073700272408
142,-0.795088015794754,0.16292306293431497,0.8840460860729218,0.10250860377207
143,-0.8039292132854462,0.15762703331168976,0.8314466685056686,0.14014310593649343
144,-0.7997577041387558,0.16014531880946214,0.7489210850000382,0.18803829344240375
145,-0.7630451273918152,0.1808072609554237,0.9174145597219467,0.07576508533213323
146,-0.8450002419948578,0.13097483302348956,0.6516164776243022,0.22701244371279944
147,-0.8060825222730637,0.15631348955895946,0.6966490479333879,0.21132915194689214
148,-0.7394102120399475,0.19268275037098737,0.5889490497112274,0.2420880665554696
149,-0.7538564455509186,0.1855569050522535,0.8585760051012039,0.12142324856566131
150,-0.7293492859601974,0.19739890502954754,0.6270306585806975,0.2338632117805543
151,-0.7802614295482635,0.1714535311075637,0.7262487459182739,0.19881150497040834
152,-0.801139013171196,0.15931529474627826,0.7360585248470306,0.19427637284704385
153,-0.7854671710729599,0.16850849423960146,0.7636098670959472,0.18050983796965708
154,-0.7618648427724838,0.1814268041197423,0.8488514190912246,0.1283026873980387
155,-0.8040198647975921,0.15757192180845378,0.7396465516090394,0.19256953030189605
156,-0.6955348193645478,0.21176613441607367,0.8976957654953003,0.09183807810710706
157,-0.7544298148155213,0.18526546933293955,0.7055736309289933,0.20773948226667
158,-0.8030200320482254,0.15817886017749244,0.6987705951323733,0.21049025051072223
159,-0.8317235803604126,0.13995946623286887,0.7451153588294983,0.1899184608658862
160,-0.842619651556015,0.13261177436763485,0.8920667159557343,0.09628369023968553
161,-0.7872012728452682,0.16751542887605778,0.7521673977375031,0.18641160351829594
162,-0.7388718670606613,0.19294023112695374,-0.8115903931856155,0.15291142687443351
163,-0.7755475389957428,0.17407355375338962,0.5952298283576966,0.24093127979096363
164,-0.7985974907875061,0.16083953849540522,0.848270029425621,0.12870798660387706
165,-0.8209943217039108,0.14696264543384618,0.9439804112911224,0.05288139438976571
166,-0.7955452936887741,0.16265297937841627,0.6745628901655982,0.21952779737703337
167,-0.8459981846809387,0.130285256197495,0.9405433106422424,0.055921591448372734
168,-0.6974654531478881,0.21100739481309916,0.73004909157753,0.19707741546435328
169,-0.763149875998497,0.18075214276197565,0.7174683342737262,0.20270752358821065
170,-0.8077479642629624,0.15529119049200246,0.7651155519485474,0.179713744115017
171,-0.8101707637310028,0.15379409732652644,0.7634371089935302,0.180600889605131
172,-0.8143692499399185,0.15117197469221305,-0.6796525639295579,0.21772495627353616
173,-0.7339453017711639,0.19526959577919906,0.6964617552190063,0.21140277873626714
174,-0.7778380656242371,0.17280600929018217,0.7598725670576095,0.1824662488908882
175,-0.859425134062767,0.12081357300396194,0.6116529387818429,0.23753362126137803
176,-0.8084281617403031,0.15487206904549747,0.7554683887958527,0.18473590232605114
177,-0.8029459118843079,0.15822377447258518,0.6787148821353912,0.2180609909033333
178,-0.8522937965393067,0.12588908091992163,-0.8223479211330413,0.14609181774120655
179,-0.8356173437833786,0.13736099855178946,0.6874371111392975,0.2148673293677546
180,-0.7977267301082611,0.16135879417904264,0.884616334438324,0.10207027528322717
181,-0.7597902059555054,0.1825090488895961,0.6772642481327057,0.21857738633394652
182,-0.8194847697019577,0.14792948192848704,0.7611845797300338,0.18178261531124562
183,-0.8055904585123062,0.15661447166623846,0.7225143003463745,0.2004873861413634
184,-0.822198132276535,0.14618836355751244,0.7078174942731857,0.20681188907401432
185,-0.7834002977609634,0.16968427122899724,0.7439334654808044,0.19049646441852525
186,-0.7879869490861893,0.16706351715602863,0.8529995369129892,0.12539132693921493
187,-0.7947270661592484,0.16313595647316204,0.7818069887161255,0.17058482111074946
188,-0.7439451742172241,0.19049075197612816,0.6360159027576446,0.23149967419702303
189,-0.7953276282548905,0.16278159198934125,0.9023941707611084,0.08807893133747996
190,-0.7338341492414475,0.1953215906485285,-0.6747214430570603,0.21947241733605846
191,-0.7977081960439683,0.16136983000824617,0.8030583882331848,0.15815561332150432
192,-0.8261206996440887,0.14364528926365006,0.7054195189476014,0.20780282123533605
193,-0.8268057584762574,0.14319799622675816,0.7137647998332978,0.20430461035223008
194,-0.713743370771408,0.20431377145127638,0.6762211054563523,0.21894612199174118
195,-0.7478463864326477,0.18857216873227867,0.8847797441482544,0.10194454849320386
196,-0.7563021665811539,0.18430919940580642,0.6704824882745742,0.22093572119170968
197,-0.7889154022932052,0.16652789031775536,0.9005453789234161,0.08956339942309713
198,-0.7146287959814072,0.2039344799355715,0.7442847561836242,0.19032495789630738
199,-0.8632970224965538,0.11801527344513846,0.888799866437912,0.09883466385786181
200,-0.7888449412584305,0.16656859990941386,0.7423872572183609,0.19124841753816013
201,-0.8419581031799317,0.1330646556695832,0.6874836927652359,0.2148498649471106
202,-0.7806599259376525,0.17123000597267135,0.7358834970012316,0.19435897584246992
203,-0.7950649333000184,0.16293668513665577,0.6876856713655798,0.21477408876405157
204,-0.8257638919353485,0.14387788671113458,0.9713323068618774,0.027845856508260956
205,-0.859884830713272,0.12048290862247948,0.713616772890091,0.20436787434002335
206,-0.7360440295934677,0.19428321609327812,0.7309222692251205,0.196674905575921
207,-0.7928840643167496,0.1642189248693021,0.8052186191082,0.15684159454968358
208,-0.7031515973806381,0.20872942848169512,0.8881262266635894,0.09935803217588401
209,-0.8352654951810836,0.13759704774098275,0.8195920085906983,0.14786094804496308
210,-0.7940259718894959,0.16354872785443741,0.86936495336804,0.11356953122342564
211,-0.7571577095985412,0.18386991239403233,0.7826840060949326,0.17008975269811993
212,-0.724553216099739,0.19957585313926382,0.8999924755096436,0.09000601953566717
213,-0.8107890307903289,0.15341017834040796,0.888847142457962,0.09879789980227743
214,-0.757246600985527,0.18382418628139305,0.6921697110545938,0.2130708021531939
215,-0.8023051643371581,0.15861158761508376,0.7477807313203811,0.1886047091863372
216,-0.7904413419961929,0.1656438268594505,0.5950860103220521,0.2409586506410346
217,-0.768794304728508,0.17774962174551795,0.7860301697254181,0.16818674200684858
218,-0.7908076494932175,0.16543091099622997,0.751403192281723,0.18679643491055892
219,-0.8824089652299881,0.10376338331172977,0.7627248799800873,0.18097563743944867
220,-0.7803195172548294,0.1714209682460194,0.8914581578969956,0.09676051061589058
221,-0.8698137050867081,0.1132378235300413,0.7263659261001157,0.19875846750083695
222,-0.756891331076622,0.18400684401768133,0.6958148437220006,0.21165654697812852
223,-0.7583162903785705,0.183272694125054,0.8777224254608155,0.10732576930399852
224,-0.7509658908843995,0.18701612161259967,0.7230559170246125,0.20024605788030916
225,-0.8208243656158447,0.1470717264271908,0.8851363515853882,0.10166999068749633
226,-0.8129565268754959,0.152058212286027,0.7306295949220657,0.19680998994608387
227,-0.8075817382335663,0.1553934743052179,0.6849610155152913,0.21578942273955218
228,-0.8611420959234237,0.11957638655203659,0.6863007175922394,0.2152920426246166
229,-0.846412702202797,0.1299982397525563,0.7811825466156006,0.17093637547876564
230,-0.6705978530645371,0.22089637252977065,-0.7987561923265457,0.160744737546544
231,-0.793374292254448,0.16393152464420177,0.7975404691696167,0.16146966920632433
232,-0.7982559955120087,0.16104336114114065,0.6969422662258148,0.21121374377384022
233,-0.8114153283834458,0.15302049324783065,0.8965514814853668,0.09274692253176088
